# Disease ID	"Disease Name"	Gene ID
C0025521	"Inborn Errors of Metabolism"	3945
C0025521	"Inborn Errors of Metabolism"	3953
C0025521	"Inborn Errors of Metabolism"	4594
C0025521	"Inborn Errors of Metabolism"	4645
C0025521	"Inborn Errors of Metabolism"	5321
C0025521	"Inborn Errors of Metabolism"	5826
C0025521	"Inborn Errors of Metabolism"	64902
C0025521	"Inborn Errors of Metabolism"	6513
C0025521	"Inborn Errors of Metabolism"	6906
C0025521	"Inborn Errors of Metabolism"	7167
C0025521	"Inborn Errors of Metabolism"	7941
C0025521	"Inborn Errors of Metabolism"	9719
C0344388	"Platelet mean volume finding"	100302150
C0344388	"Platelet mean volume finding"	100422970
C0344388	"Platelet mean volume finding"	100506606
C0344388	"Platelet mean volume finding"	100533975
C0344388	"Platelet mean volume finding"	10666
C0344388	"Platelet mean volume finding"	140733
C0344388	"Platelet mean volume finding"	144406
C0344388	"Platelet mean volume finding"	153830
C0344388	"Platelet mean volume finding"	163
C0344388	"Platelet mean volume finding"	2149
C0344388	"Platelet mean volume finding"	221037
C0344388	"Platelet mean volume finding"	23095
C0344388	"Platelet mean volume finding"	26052
C0344388	"Platelet mean volume finding"	2972
C0344388	"Platelet mean volume finding"	30845
C0344388	"Platelet mean volume finding"	4208
C0344388	"Platelet mean volume finding"	4778
C0344388	"Platelet mean volume finding"	50650
C0344388	"Platelet mean volume finding"	51012
C0344388	"Platelet mean volume finding"	51272
C0344388	"Platelet mean volume finding"	51281
C0344388	"Platelet mean volume finding"	55604
C0344388	"Platelet mean volume finding"	55711
C0344388	"Platelet mean volume finding"	572
C0344388	"Platelet mean volume finding"	57551
C0344388	"Platelet mean volume finding"	578
C0344388	"Platelet mean volume finding"	7168
C0344388	"Platelet mean volume finding"	7171
C0344388	"Platelet mean volume finding"	79774
C0344388	"Platelet mean volume finding"	80724
C0344388	"Platelet mean volume finding"	81704
C0344388	"Platelet mean volume finding"	8997
C0344388	"Platelet mean volume finding"	91828
C0344388	"Platelet mean volume finding"	948
C0344388	"Platelet mean volume finding"	9911
C0021841	"Intestinal Neoplasms"	1026
C0021841	"Intestinal Neoplasms"	1027
C0021841	"Intestinal Neoplasms"	1499
C0021841	"Intestinal Neoplasms"	324
C0021841	"Intestinal Neoplasms"	4583
C0021841	"Intestinal Neoplasms"	5578
C0021841	"Intestinal Neoplasms"	5580
C0021841	"Intestinal Neoplasms"	581
C0021841	"Intestinal Neoplasms"	596
C0021841	"Intestinal Neoplasms"	7507
C0021841	"Intestinal Neoplasms"	9971
C2607914	"Allergic rhinitis (disorder)"	100506385
C2607914	"Allergic rhinitis (disorder)"	101927421
C2607914	"Allergic rhinitis (disorder)"	19
C2607914	"Allergic rhinitis (disorder)"	221711
C2607914	"Allergic rhinitis (disorder)"	2302
C2607914	"Allergic rhinitis (disorder)"	23274
C2607914	"Allergic rhinitis (disorder)"	260328
C2607914	"Allergic rhinitis (disorder)"	285045
C2607914	"Allergic rhinitis (disorder)"	286183
C2607914	"Allergic rhinitis (disorder)"	3596
C2607914	"Allergic rhinitis (disorder)"	3909
C2607914	"Allergic rhinitis (disorder)"	54715
C2607914	"Allergic rhinitis (disorder)"	63976
C2607914	"Allergic rhinitis (disorder)"	79068
C2607914	"Allergic rhinitis (disorder)"	8128
C2607914	"Allergic rhinitis (disorder)"	955
C1271104	"Blood pressure finding"	100130460
C1271104	"Blood pressure finding"	100506532
C1271104	"Blood pressure finding"	100506697
C1271104	"Blood pressure finding"	100528007
C1271104	"Blood pressure finding"	100529257
C1271104	"Blood pressure finding"	1012
C1271104	"Blood pressure finding"	10129
C1271104	"Blood pressure finding"	101927697
C1271104	"Blood pressure finding"	105
C1271104	"Blood pressure finding"	114792
C1271104	"Blood pressure finding"	125150
C1271104	"Blood pressure finding"	128611
C1271104	"Blood pressure finding"	143872
C1271104	"Blood pressure finding"	144100
C1271104	"Blood pressure finding"	1445
C1271104	"Blood pressure finding"	152330
C1271104	"Blood pressure finding"	1586
C1271104	"Blood pressure finding"	1612
C1271104	"Blood pressure finding"	200810
C1271104	"Blood pressure finding"	2122
C1271104	"Blood pressure finding"	219621
C1271104	"Blood pressure finding"	221692
C1271104	"Blood pressure finding"	2242
C1271104	"Blood pressure finding"	2272
C1271104	"Blood pressure finding"	22834
C1271104	"Blood pressure finding"	22978
C1271104	"Blood pressure finding"	23026
C1271104	"Blood pressure finding"	254102
C1271104	"Blood pressure finding"	27347
C1271104	"Blood pressure finding"	283450
C1271104	"Blood pressure finding"	2887
C1271104	"Blood pressure finding"	2982
C1271104	"Blood pressure finding"	3010
C1271104	"Blood pressure finding"	3778
C1271104	"Blood pressure finding"	4036
C1271104	"Blood pressure finding"	4134
C1271104	"Blood pressure finding"	4524
C1271104	"Blood pressure finding"	4856
C1271104	"Blood pressure finding"	4883
C1271104	"Blood pressure finding"	490
C1271104	"Blood pressure finding"	4978
C1271104	"Blood pressure finding"	51196
C1271104	"Blood pressure finding"	53353
C1271104	"Blood pressure finding"	54897
C1271104	"Blood pressure finding"	54986
C1271104	"Blood pressure finding"	55333
C1271104	"Blood pressure finding"	55553
C1271104	"Blood pressure finding"	5593
C1271104	"Blood pressure finding"	57412
C1271104	"Blood pressure finding"	57480
C1271104	"Blood pressure finding"	57568
C1271104	"Blood pressure finding"	6196
C1271104	"Blood pressure finding"	6311
C1271104	"Blood pressure finding"	64116
C1271104	"Blood pressure finding"	64359
C1271104	"Blood pressure finding"	783
C1271104	"Blood pressure finding"	80777
C1271104	"Blood pressure finding"	829
C1271104	"Blood pressure finding"	83696
C1271104	"Blood pressure finding"	93589
C1271104	"Blood pressure finding"	93986
C1271104	"Blood pressure finding"	9570
C0242383	"Age related macular degeneration"	100507098
C0242383	"Age related macular degeneration"	101927119
C0242383	"Age related macular degeneration"	102060414
C0242383	"Age related macular degeneration"	102724766
C0242383	"Age related macular degeneration"	10452
C0242383	"Age related macular degeneration"	1071
C0242383	"Age related macular degeneration"	114902
C0242383	"Age related macular degeneration"	1295
C0242383	"Age related macular degeneration"	1300
C0242383	"Age related macular degeneration"	2074
C0242383	"Age related macular degeneration"	221294
C0242383	"Age related macular degeneration"	23539
C0242383	"Age related macular degeneration"	24
C0242383	"Age related macular degeneration"	2444
C0242383	"Age related macular degeneration"	3075
C0242383	"Age related macular degeneration"	341
C0242383	"Age related macular degeneration"	3426
C0242383	"Age related macular degeneration"	348
C0242383	"Age related macular degeneration"	387715
C0242383	"Age related macular degeneration"	389641
C0242383	"Age related macular degeneration"	4855
C0242383	"Age related macular degeneration"	55013
C0242383	"Age related macular degeneration"	5654
C0242383	"Age related macular degeneration"	5819
C0242383	"Age related macular degeneration"	5890
C0242383	"Age related macular degeneration"	5978
C0242383	"Age related macular degeneration"	6103
C0242383	"Age related macular degeneration"	6239
C0242383	"Age related macular degeneration"	629
C0242383	"Age related macular degeneration"	64802
C0242383	"Age related macular degeneration"	6499
C0242383	"Age related macular degeneration"	7046
C0242383	"Age related macular degeneration"	7099
C0242383	"Age related macular degeneration"	7148
C0242383	"Age related macular degeneration"	717
C0242383	"Age related macular degeneration"	718
C0242383	"Age related macular degeneration"	735
C0242383	"Age related macular degeneration"	7422
C0242383	"Age related macular degeneration"	7936
C0242383	"Age related macular degeneration"	81579
C0242383	"Age related macular degeneration"	8797
C0242383	"Age related macular degeneration"	8878
C0007193	"Cardiomyopathy, Dilated"	10102
C0007193	"Cardiomyopathy, Dilated"	137735
C0007193	"Cardiomyopathy, Dilated"	1440
C0007193	"Cardiomyopathy, Dilated"	150094
C0007193	"Cardiomyopathy, Dilated"	153
C0007193	"Cardiomyopathy, Dilated"	154
C0007193	"Cardiomyopathy, Dilated"	1674
C0007193	"Cardiomyopathy, Dilated"	1756
C0007193	"Cardiomyopathy, Dilated"	1824
C0007193	"Cardiomyopathy, Dilated"	1832
C0007193	"Cardiomyopathy, Dilated"	1956
C0007193	"Cardiomyopathy, Dilated"	282996
C0007193	"Cardiomyopathy, Dilated"	2876
C0007193	"Cardiomyopathy, Dilated"	355
C0007193	"Cardiomyopathy, Dilated"	356
C0007193	"Cardiomyopathy, Dilated"	3688
C0007193	"Cardiomyopathy, Dilated"	3757
C0007193	"Cardiomyopathy, Dilated"	4000
C0007193	"Cardiomyopathy, Dilated"	4306
C0007193	"Cardiomyopathy, Dilated"	4607
C0007193	"Cardiomyopathy, Dilated"	4624
C0007193	"Cardiomyopathy, Dilated"	4625
C0007193	"Cardiomyopathy, Dilated"	472
C0007193	"Cardiomyopathy, Dilated"	4878
C0007193	"Cardiomyopathy, Dilated"	4879
C0007193	"Cardiomyopathy, Dilated"	55759
C0007193	"Cardiomyopathy, Dilated"	5663
C0007193	"Cardiomyopathy, Dilated"	5664
C0007193	"Cardiomyopathy, Dilated"	5879
C0007193	"Cardiomyopathy, Dilated"	5894
C0007193	"Cardiomyopathy, Dilated"	5973
C0007193	"Cardiomyopathy, Dilated"	6331
C0007193	"Cardiomyopathy, Dilated"	6389
C0007193	"Cardiomyopathy, Dilated"	64651
C0007193	"Cardiomyopathy, Dilated"	6584
C0007193	"Cardiomyopathy, Dilated"	6648
C0007193	"Cardiomyopathy, Dilated"	70
C0007193	"Cardiomyopathy, Dilated"	7112
C0007193	"Cardiomyopathy, Dilated"	7134
C0007193	"Cardiomyopathy, Dilated"	7137
C0007193	"Cardiomyopathy, Dilated"	7139
C0007193	"Cardiomyopathy, Dilated"	7273
C0007193	"Cardiomyopathy, Dilated"	7709
C0007193	"Cardiomyopathy, Dilated"	7840
C0007193	"Cardiomyopathy, Dilated"	84665
C0007193	"Cardiomyopathy, Dilated"	948
C0007193	"Cardiomyopathy, Dilated"	9531
C3160731	"Pulmonary function (finding)"	100128505
C3160731	"Pulmonary function (finding)"	100507346
C3160731	"Pulmonary function (finding)"	10144
C3160731	"Pulmonary function (finding)"	101928165
C3160731	"Pulmonary function (finding)"	101928765
C3160731	"Pulmonary function (finding)"	101929558
C3160731	"Pulmonary function (finding)"	10428
C3160731	"Pulmonary function (finding)"	1136
C3160731	"Pulmonary function (finding)"	120935
C3160731	"Pulmonary function (finding)"	177
C3160731	"Pulmonary function (finding)"	2122
C3160731	"Pulmonary function (finding)"	23245
C3160731	"Pulmonary function (finding)"	23500
C3160731	"Pulmonary function (finding)"	3360
C3160731	"Pulmonary function (finding)"	3672
C3160731	"Pulmonary function (finding)"	401237
C3160731	"Pulmonary function (finding)"	4035
C3160731	"Pulmonary function (finding)"	4237
C3160731	"Pulmonary function (finding)"	4277
C3160731	"Pulmonary function (finding)"	4324
C3160731	"Pulmonary function (finding)"	4340
C3160731	"Pulmonary function (finding)"	450095
C3160731	"Pulmonary function (finding)"	51665
C3160731	"Pulmonary function (finding)"	51702
C3160731	"Pulmonary function (finding)"	51741
C3160731	"Pulmonary function (finding)"	57117
C3160731	"Pulmonary function (finding)"	5727
C3160731	"Pulmonary function (finding)"	5915
C3160731	"Pulmonary function (finding)"	6638
C3160731	"Pulmonary function (finding)"	7145
C3160731	"Pulmonary function (finding)"	79807
C3160731	"Pulmonary function (finding)"	79875
C3160731	"Pulmonary function (finding)"	80317
C3160731	"Pulmonary function (finding)"	81696
C3160731	"Pulmonary function (finding)"	81706
C3160731	"Pulmonary function (finding)"	83938
C3160731	"Pulmonary function (finding)"	84071
C3160731	"Pulmonary function (finding)"	8728
C3160731	"Pulmonary function (finding)"	8872
C3160731	"Pulmonary function (finding)"	92737
C3160731	"Pulmonary function (finding)"	9828
C0080178	"Spina Bifida"	1072
C0080178	"Spina Bifida"	1119
C0080178	"Spina Bifida"	2263
C0080178	"Spina Bifida"	25828
C0080178	"Spina Bifida"	5077
C0080178	"Spina Bifida"	5110
C0080178	"Spina Bifida"	5130
C0080178	"Spina Bifida"	5156
C0080178	"Spina Bifida"	5444
C0080178	"Spina Bifida"	57216
C0080178	"Spina Bifida"	6347
C0007194	"Hypertrophic Cardiomyopathy"	11186
C0007194	"Hypertrophic Cardiomyopathy"	23493
C0007194	"Hypertrophic Cardiomyopathy"	2548
C0007194	"Hypertrophic Cardiomyopathy"	3315
C0007194	"Hypertrophic Cardiomyopathy"	3329
C0007194	"Hypertrophic Cardiomyopathy"	3630
C0007194	"Hypertrophic Cardiomyopathy"	4607
C0007194	"Hypertrophic Cardiomyopathy"	4609
C0007194	"Hypertrophic Cardiomyopathy"	4624
C0007194	"Hypertrophic Cardiomyopathy"	4633
C0007194	"Hypertrophic Cardiomyopathy"	4635
C0007194	"Hypertrophic Cardiomyopathy"	4719
C0007194	"Hypertrophic Cardiomyopathy"	4830
C0007194	"Hypertrophic Cardiomyopathy"	5443
C0007194	"Hypertrophic Cardiomyopathy"	58498
C0007194	"Hypertrophic Cardiomyopathy"	5894
C0007194	"Hypertrophic Cardiomyopathy"	6548
C0007194	"Hypertrophic Cardiomyopathy"	6902
C0007194	"Hypertrophic Cardiomyopathy"	7139
C0007194	"Hypertrophic Cardiomyopathy"	7157
C0007194	"Hypertrophic Cardiomyopathy"	9997
C0752166	"Bardet-Biedl Syndrome"	10806
C0752166	"Bardet-Biedl Syndrome"	11020
C0752166	"Bardet-Biedl Syndrome"	123016
C0752166	"Bardet-Biedl Syndrome"	129880
C0752166	"Bardet-Biedl Syndrome"	166379
C0752166	"Bardet-Biedl Syndrome"	22954
C0752166	"Bardet-Biedl Syndrome"	26160
C0752166	"Bardet-Biedl Syndrome"	27241
C0752166	"Bardet-Biedl Syndrome"	4867
C0752166	"Bardet-Biedl Syndrome"	51057
C0752166	"Bardet-Biedl Syndrome"	54585
C0752166	"Bardet-Biedl Syndrome"	54903
C0752166	"Bardet-Biedl Syndrome"	55212
C0752166	"Bardet-Biedl Syndrome"	582
C0752166	"Bardet-Biedl Syndrome"	583
C0752166	"Bardet-Biedl Syndrome"	585
C0752166	"Bardet-Biedl Syndrome"	79738
C0752166	"Bardet-Biedl Syndrome"	80184
C0752166	"Bardet-Biedl Syndrome"	8195
C0752166	"Bardet-Biedl Syndrome"	84100
C0752166	"Bardet-Biedl Syndrome"	91147
C0752166	"Bardet-Biedl Syndrome"	92482
C0022548	"Keloid"	1192
C0022548	"Keloid"	1277
C0022548	"Keloid"	1281
C0022548	"Keloid"	1289
C0022548	"Keloid"	1381
C0022548	"Keloid"	140465
C0022548	"Keloid"	140625
C0022548	"Keloid"	1984
C0022548	"Keloid"	213
C0022548	"Keloid"	2266
C0022548	"Keloid"	2495
C0022548	"Keloid"	2512
C0022548	"Keloid"	2810
C0022548	"Keloid"	3045
C0022548	"Keloid"	3956
C0022548	"Keloid"	396
C0022548	"Keloid"	4282
C0022548	"Keloid"	4734
C0022548	"Keloid"	5052
C0022548	"Keloid"	5176
C0022548	"Keloid"	5216
C0022548	"Keloid"	5268
C0022548	"Keloid"	54829
C0022548	"Keloid"	56005
C0022548	"Keloid"	5901
C0022548	"Keloid"	6275
C0022548	"Keloid"	6279
C0022548	"Keloid"	6280
C0022548	"Keloid"	6281
C0022548	"Keloid"	64499
C0022548	"Keloid"	668
C0022548	"Keloid"	6876
C0022548	"Keloid"	7001
C0022548	"Keloid"	7168
C0022548	"Keloid"	822
C0025202	"melanoma"	10013
C0025202	"melanoma"	100996521
C0025202	"melanoma"	1017
C0025202	"melanoma"	1028
C0025202	"melanoma"	1029
C0025202	"melanoma"	10397
C0025202	"melanoma"	10481
C0025202	"melanoma"	10557
C0025202	"melanoma"	10589
C0025202	"melanoma"	10743
C0025202	"melanoma"	10855
C0025202	"melanoma"	10963
C0025202	"melanoma"	11098
C0025202	"melanoma"	11141
C0025202	"melanoma"	114795
C0025202	"melanoma"	115265
C0025202	"melanoma"	116071
C0025202	"melanoma"	116150
C0025202	"melanoma"	1191
C0025202	"melanoma"	1207
C0025202	"melanoma"	126129
C0025202	"melanoma"	1280
C0025202	"melanoma"	128611
C0025202	"melanoma"	128869
C0025202	"melanoma"	130540
C0025202	"melanoma"	1356
C0025202	"melanoma"	142
C0025202	"melanoma"	1437
C0025202	"melanoma"	1440
C0025202	"melanoma"	1474
C0025202	"melanoma"	1493
C0025202	"melanoma"	1545
C0025202	"melanoma"	160762
C0025202	"melanoma"	161291
C0025202	"melanoma"	1630
C0025202	"melanoma"	170589
C0025202	"melanoma"	172
C0025202	"melanoma"	1740
C0025202	"melanoma"	1823
C0025202	"melanoma"	1869
C0025202	"melanoma"	1896
C0025202	"melanoma"	202559
C0025202	"melanoma"	2033
C0025202	"melanoma"	2035
C0025202	"melanoma"	2056
C0025202	"melanoma"	2057
C0025202	"melanoma"	2066
C0025202	"melanoma"	2067
C0025202	"melanoma"	2150
C0025202	"melanoma"	2185
C0025202	"melanoma"	2194
C0025202	"melanoma"	220929
C0025202	"melanoma"	221074
C0025202	"melanoma"	221079
C0025202	"melanoma"	221294
C0025202	"melanoma"	222537
C0025202	"melanoma"	222546
C0025202	"melanoma"	22914
C0025202	"melanoma"	2321
C0025202	"melanoma"	23270
C0025202	"melanoma"	23512
C0025202	"melanoma"	23532
C0025202	"melanoma"	23742
C0025202	"melanoma"	245806
C0025202	"melanoma"	25797
C0025202	"melanoma"	25842
C0025202	"melanoma"	25913
C0025202	"melanoma"	26227
C0025202	"melanoma"	26472
C0025202	"melanoma"	26503
C0025202	"melanoma"	26507
C0025202	"melanoma"	2739
C0025202	"melanoma"	2767
C0025202	"melanoma"	2776
C0025202	"melanoma"	283130
C0025202	"melanoma"	283316
C0025202	"melanoma"	285761
C0025202	"melanoma"	2903
C0025202	"melanoma"	29103
C0025202	"melanoma"	2913
C0025202	"melanoma"	29901
C0025202	"melanoma"	30062
C0025202	"melanoma"	3066
C0025202	"melanoma"	3205
C0025202	"melanoma"	3238
C0025202	"melanoma"	328
C0025202	"melanoma"	3371
C0025202	"melanoma"	338398
C0025202	"melanoma"	340273
C0025202	"melanoma"	3439
C0025202	"melanoma"	3440
C0025202	"melanoma"	3442
C0025202	"melanoma"	3456
C0025202	"melanoma"	3458
C0025202	"melanoma"	3558
C0025202	"melanoma"	356
C0025202	"melanoma"	3619
C0025202	"melanoma"	3820
C0025202	"melanoma"	3958
C0025202	"melanoma"	402
C0025202	"melanoma"	405
C0025202	"melanoma"	4157
C0025202	"melanoma"	4193
C0025202	"melanoma"	4217
C0025202	"melanoma"	4241
C0025202	"melanoma"	4293
C0025202	"melanoma"	4317
C0025202	"melanoma"	434
C0025202	"melanoma"	4507
C0025202	"melanoma"	4600
C0025202	"melanoma"	4647
C0025202	"melanoma"	472
C0025202	"melanoma"	4763
C0025202	"melanoma"	4794
C0025202	"melanoma"	4878
C0025202	"melanoma"	4893
C0025202	"melanoma"	5078
C0025202	"melanoma"	5080
C0025202	"melanoma"	51151
C0025202	"melanoma"	5133
C0025202	"melanoma"	51501
C0025202	"melanoma"	5305
C0025202	"melanoma"	5332
C0025202	"melanoma"	53353
C0025202	"melanoma"	5443
C0025202	"melanoma"	54663
C0025202	"melanoma"	5468
C0025202	"melanoma"	54790
C0025202	"melanoma"	55014
C0025202	"melanoma"	55149
C0025202	"melanoma"	55331
C0025202	"melanoma"	5537
C0025202	"melanoma"	55504
C0025202	"melanoma"	55862
C0025202	"melanoma"	5604
C0025202	"melanoma"	5605
C0025202	"melanoma"	56128
C0025202	"melanoma"	56925
C0025202	"melanoma"	57016
C0025202	"melanoma"	57120
C0025202	"melanoma"	5728
C0025202	"melanoma"	5743
C0025202	"melanoma"	57678
C0025202	"melanoma"	57700
C0025202	"melanoma"	5796
C0025202	"melanoma"	5800
C0025202	"melanoma"	58189
C0025202	"melanoma"	5879
C0025202	"melanoma"	5880
C0025202	"melanoma"	5909
C0025202	"melanoma"	5922
C0025202	"melanoma"	6098
C0025202	"melanoma"	6188
C0025202	"melanoma"	6392
C0025202	"melanoma"	64215
C0025202	"melanoma"	64799
C0025202	"melanoma"	6494
C0025202	"melanoma"	6528
C0025202	"melanoma"	6538
C0025202	"melanoma"	6565
C0025202	"melanoma"	673
C0025202	"melanoma"	6790
C0025202	"melanoma"	6850
C0025202	"melanoma"	6860
C0025202	"melanoma"	7001
C0025202	"melanoma"	7015
C0025202	"melanoma"	7099
C0025202	"melanoma"	7124
C0025202	"melanoma"	7157
C0025202	"melanoma"	7299
C0025202	"melanoma"	7365
C0025202	"melanoma"	740
C0025202	"melanoma"	7424
C0025202	"melanoma"	7517
C0025202	"melanoma"	7536
C0025202	"melanoma"	79068
C0025202	"melanoma"	79633
C0025202	"melanoma"	7980
C0025202	"melanoma"	79852
C0025202	"melanoma"	80070
C0025202	"melanoma"	8028
C0025202	"melanoma"	8029
C0025202	"melanoma"	80723
C0025202	"melanoma"	81037
C0025202	"melanoma"	823
C0025202	"melanoma"	8295
C0025202	"melanoma"	83638
C0025202	"melanoma"	8398
C0025202	"melanoma"	841
C0025202	"melanoma"	84285
C0025202	"melanoma"	843
C0025202	"melanoma"	8452
C0025202	"melanoma"	8558
C0025202	"melanoma"	9088
C0025202	"melanoma"	9317
C0025202	"melanoma"	9518
C0025202	"melanoma"	9610
C0025202	"melanoma"	9689
C0025202	"melanoma"	9712
C0025202	"melanoma"	9832
C0025202	"melanoma"	9846
C0025202	"melanoma"	9869
C0025202	"melanoma"	9947
C0025202	"melanoma"	9985
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	1029
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	10320
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	2120
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	2322
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	25
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	26053
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	2625
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	27086
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	3107
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	3131
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	3492
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	4297
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	4299
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	5079
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	5087
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	5156
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	5305
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	613
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	6929
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	7157
C3809874	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	861
C0032285	"Pneumonia"	10803
C0032285	"Pneumonia"	1230
C0032285	"Pneumonia"	1235
C0032285	"Pneumonia"	142
C0032285	"Pneumonia"	1437
C0032285	"Pneumonia"	196
C0032285	"Pneumonia"	23
C0032285	"Pneumonia"	23411
C0032285	"Pneumonia"	2833
C0032285	"Pneumonia"	2919
C0032285	"Pneumonia"	3162
C0032285	"Pneumonia"	3458
C0032285	"Pneumonia"	3553
C0032285	"Pneumonia"	3554
C0032285	"Pneumonia"	3560
C0032285	"Pneumonia"	3565
C0032285	"Pneumonia"	3568
C0032285	"Pneumonia"	3569
C0032285	"Pneumonia"	3572
C0032285	"Pneumonia"	3596
C0032285	"Pneumonia"	3605
C0032285	"Pneumonia"	3606
C0032285	"Pneumonia"	3689
C0032285	"Pneumonia"	4283
C0032285	"Pneumonia"	4638
C0032285	"Pneumonia"	5196
C0032285	"Pneumonia"	5443
C0032285	"Pneumonia"	6347
C0032285	"Pneumonia"	6351
C0032285	"Pneumonia"	6354
C0032285	"Pneumonia"	6355
C0032285	"Pneumonia"	6356
C0032285	"Pneumonia"	6361
C0032285	"Pneumonia"	6363
C0032285	"Pneumonia"	6364
C0032285	"Pneumonia"	6369
C0032285	"Pneumonia"	6374
C0032285	"Pneumonia"	6376
C0032285	"Pneumonia"	6696
C0032285	"Pneumonia"	7040
C0032285	"Pneumonia"	7124
C0032285	"Pneumonia"	7132
C0032285	"Pneumonia"	7133
C0032285	"Pneumonia"	729230
C0032285	"Pneumonia"	7850
C0032285	"Pneumonia"	834
C0032285	"Pneumonia"	959
C0033805	"Pseudohypoaldosteronism"	149775
C0033805	"Pseudohypoaldosteronism"	26249
C0033805	"Pseudohypoaldosteronism"	2778
C0033805	"Pseudohypoaldosteronism"	4306
C0033805	"Pseudohypoaldosteronism"	6337
C0033805	"Pseudohypoaldosteronism"	6338
C0033805	"Pseudohypoaldosteronism"	6340
C0033805	"Pseudohypoaldosteronism"	65125
C0033805	"Pseudohypoaldosteronism"	65266
C0033805	"Pseudohypoaldosteronism"	7830
C0033805	"Pseudohypoaldosteronism"	8675
C0027708	"Nephroblastoma"	11010
C0027708	"Nephroblastoma"	11281
C0027708	"Nephroblastoma"	129563
C0027708	"Nephroblastoma"	1499
C0027708	"Nephroblastoma"	1653
C0027708	"Nephroblastoma"	1740
C0027708	"Nephroblastoma"	255738
C0027708	"Nephroblastoma"	2719
C0027708	"Nephroblastoma"	283120
C0027708	"Nephroblastoma"	3481
C0027708	"Nephroblastoma"	4810
C0027708	"Nephroblastoma"	5978
C0027708	"Nephroblastoma"	675
C0027708	"Nephroblastoma"	6948
C0027708	"Nephroblastoma"	7428
C0027708	"Nephroblastoma"	7490
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	123263
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	137682
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	374291
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	4536
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	4537
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	4540
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	4541
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	4695
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	4704
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	4705
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	4722
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	4724
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	55967
C1838951	"LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY"	91942
C1140680	"Malignant neoplasm of ovary"	102800310
C1140680	"Malignant neoplasm of ovary"	126549
C1140680	"Malignant neoplasm of ovary"	1499
